,Date,Color,Breed,Sex,State,Name,DateCreated
1607,2000-02-04,Black & Tan,German Shepherd,F/S,Matched,KD,2005-06-21
1608,2000-02-04,Tan,Shep X Collie,M/N,Matched,,2005-06-21
1609,2000-02-04,Black & Tan & White,Beagle,M,Matched,,2005-06-21
1610,2000-02-04,Black & White,Husky X,F,Lost,Malei,2005-06-21
1611,2000-01-30,Black,Shepherd,M/N,Lost,Valentine,2005-06-21
1612,2000-02-04,Black & Tan,Shep,F,Lost,KD,2005-06-21
1613,2000-02-04,Tri Color,Beagle,M,Matched,Buddy,2005-06-21
1614,2000-02-06,Black & Tan,Rott X,F,Matched,Dakota,2005-06-21
1615,2000-02-07,Black & Tan,Rottys-2 dogs,M/N,Matched,Starsky & Hutch,2005-06-21
1616,2000-02-07,Black & Tan,Yorkshire Terrier X,F/S,Lost,Paris,2005-06-21
1617,2000-02-07,Brown & White,Shih-Tzu,M/N,Matched,Mikey,2005-06-21
1618,2000-02-08,White,Samoyed,M,Matched,Snow,2005-06-21
1619,2000-02-08,Black & White,Malamute X Wolf,F,Lost,Keisha,2005-06-21
1620,2000-02-09,Tri Colour,Sheltie,M,Matched,,2005-06-21
1621,2000-02-09,Grey & Black,Husky X,M/N,Lost,Prima,2005-06-21
1622,2000-02-09,Tan,Chihuahua X,M,Matched,,2005-06-21
1623,2000-02-09,Black & Brown,Pitbull X,F,Found,,2005-06-21
1624,2000-02-09,White & Grey,Malamute X,M/N,Lost,Jagger,2005-06-21
1625,2000-02-09,Black & Tan,Rotty,F,Lost,China,2005-06-21
1626,2000-02-09,Black & Tan,Coonhound,F,Matched,,2005-06-21
1627,2000-02-09,Black & White,Pitbull,F,Found,,2005-06-21
1628,2000-02-10,Tri Color,Sheltie,F,Found,,2005-06-21
1629,2000-02-11,Black,Lab,F,Found,,2005-06-21
1630,2000-02-12,Black & Tan,Shep,M,Lost,Bandit,2005-06-21
1631,2000-02-12,Black,Lab,F/S,Lost,,2005-06-21
1632,2000-02-12,Black & Tan,Rotty,M,Matched,Jack,2005-06-21
1633,2000-02-12,Golden,Golden  Retriever,,Lost,,2005-06-21
1634,2000-02-13,Black & Brown,Shep X,F/S,Lost,Dancer,2005-06-21
1635,2000-02-13,Tan & Black,Shep X,M,Lost,Komar,2005-06-21
1636,2000-02-13,Black & White Chest,Lab pup,F/S,Lost,Whisky,2005-06-21
1637,2000-02-14,Black & Tan,Shep X,F/S,Lost,Duchess,2005-06-21
1638,2000-02-14,Peach,Min. Poodle,M,Found,,2005-06-21
1639,2000-02-14,Brown & White Chest,Bulldog ?,F,Lost,,2005-06-21
1640,2000-02-14,Blonde,Terripoo,M,Lost,Barney,2005-06-21
1641,2000-02-15,Grey,Terripoo,F/S,Lost,Penny,2005-06-21
1642,2000-02-16,Tan & White & Brown,Husky X Collie,M/N,Lost,Oscar,2005-06-21
1643,2000-02-16,Black & Tan,Rotty X Shep,M/N,Lost,Napolean,2005-06-21
1644,2000-02-11,Black & White Chest,Sheepdog  X,F,Lost,Bess,2005-06-21
1645,2000-02-17,Black & Tan,Rotty,F/S,Matched,Keesha,2005-06-21
1646,2000-02-17,Black & Tan,Rotty,M/N,Matched,Nitro,2005-06-21
1647,2000-02-17,Cream,Samoy X,F,Lost,Zoetta,2005-06-21
1648,2000-02-17,Black & Tan,Rott,F,Lost,Bojou,2005-06-21
1649,2000-02-15,Black & Tan,Doberman,F,Lost,Suka,2005-06-21
1650,2000-02-17,Black & White & Grey,Blue Heeler X,F/S,Matched,Shelley,2005-06-21
1651,2000-02-18,Gold,Golden Retreiver,M/N,Lost,Dexter,2005-06-21
1652,2000-02-18,White,Samoys  (2),F/S,Matched,Snow/Shandi,2005-06-21
1653,2000-02-18,Brown & White,Spaniel X,M/N,Lost,,2005-06-21
1654,2000-02-19,Black &  Brown,Lab X Shep,M,Matched,Jonice,2005-06-21
1655,2000-02-15,Black,Lab X  Shep,M,Lost,Bear,2005-06-21
1656,2000-02-15,Black & Tan,Lab X Shep,F,Lost,Amber,2005-06-21
1657,2000-02-20,Black,Lab,M,Matched,,2005-06-21
1658,2000-02-16,Tan,Mini Greyhound,F,Lost,Bella,2005-06-21
1659,2000-02-20,Black & Tan,Shep,F,Found,,2005-06-21
1660,2000-02-22,Brown & Brindle,Pitbull X,F,Matched,Coco,2005-06-21
1661,2000-02-22,Black,Standard Poodle,M,Found,?,2005-06-21
1662,2000-02-22,Black & Brown,Corgi X Sheltie,M/N,Lost,Mojo,2005-06-21
1663,2000-02-23,Tri,Bassett,M,Found,,2005-06-21
1664,2000-02-23,White,Maltese,M,Lost,Bobo,2005-06-21
1665,2000-02-24,Black & Tan,Rotty,M,Found,,2005-06-21
1666,2000-02-24,Tan,Corgi X,F,Lost,,2005-06-21
1667,2000-02-24,Black & Tan,Rott X Lab,M,Lost,Dave,2005-06-21
1668,2000-02-24,Black & Tan,German Shepherd,F,Lost,Sheba,2005-06-21
1669,2000-02-24,Choco,Lab,F/S,Found,Ginger,2005-06-21
1670,2000-02-26,Brown & White,Beagle,M,Matched,Larry,2005-06-21
1671,2000-02-26,Black & White,Sheepdog,M,Matched,Bo,2005-06-21
1672,2000-02-26,Maltese,White,F,Found,,2005-06-21
1673,2000-02-27,Black,Pittbull,,Lost,,2005-06-21
1674,2000-02-28,Cream,Lahsa Apso,F/S,Lost,Abby,2005-06-21
1675,2000-02-28,Black & Tan,Rottweiler,F,Lost,,2005-06-21
1676,2000-02-29,Brown,Mala X Husky,M/N,Lost,Nickie,2005-06-21
1677,2000-02-29,Black & Tan,Rotty,F,Lost,Doris,2005-06-21
1678,2000-03-01,Black & White,Shih Tzu,F,Lost,Kiwi,2005-06-21
1679,2000-02-29,Black & Beige & White,Border Collie,F/S,Lost,Chip,2005-06-21
1680,2000-03-03,Red,Chow Chow(puppy),F,Lost,Keisha,2005-06-21
1681,2000-03-02,Black,Lab X,F/S,Lost,Tucker,2005-06-21
1682,2000-03-03,Beige,Cockapoo,M,Matched,Sparky,2005-06-21
1683,2000-03-03,Brown,?,F,Found,,2005-06-21
1684,2000-03-03,White & Greyish,Shep X Akita,M,Matched,Lobo,2005-06-21
1685,2000-03-03,White,Husky,M,Matched,Yogi,2005-06-21
1686,2000-03-04,Black & Tan,Shep,F,Found,,2005-06-21
1687,2000-03-03,Brown & Tan & White,Shep,M,Lost,Chopper,2005-06-21
1688,2000-03-04,Black & Tan,Rotty X,M,Lost,Charlie,2005-06-21
1689,2000-03-04,Black,Chow X lab,M,Lost,Harley,2005-06-21
1690,2000-03-04,Black,Lab X,F,Found,,2005-06-21
1691,2000-03-05,Black,Chow,M,Lost,Bear,2005-06-21
1692,2000-03-05,Black & Brown,Mini Pincher,F,Lost,,2005-06-21
1693,2000-03-05,White,Maltese Terrier,F,Lost,Nikita,2005-06-21
1694,2000-03-06,Black,Lab,F/S,Lost,Chubby,2005-06-21
1695,2000-03-07,Tan,Chihuahua X Terrier,F/S,Lost,Buffy,2005-06-21
1696,2000-03-08,Black & White spot on chest,Pitbull,M,Lost,Bruno,2005-06-21
1697,2000-03-08,Black,Lab X,M,Lost,Sparky,2005-06-21
1698,2000-03-08,Beige,Shiba Inu,F/S,Lost,Katsuko,2005-06-21
1699,2000-03-09,White & Grey,Shep X,F,Matched,Sophie,2005-06-21
1700,2000-03-09,Mottle Grey,Heeler,F/S,Matched,Sheila,2005-06-21
1701,2000-03-10,Tan & Brown,Lab X,F,Lost,Daisy,2005-06-21
1702,2000-03-10,Golden with Black Mask,Golden Retriever X Doberman,M/N,Matched,Brodie,2005-06-21
1703,2000-03-10,Brown & Black,Akita,M,Lost,Kobe,2005-06-21
1704,2000-03-11,White & Brown,Spaniel,F,Matched,,2005-06-21
1705,2000-03-11,Chocolate,Labrador,M,Lost,Hugo,2005-06-21
1706,2000-03-11,Black & Tan,Rott,M,Matched,Bear,2005-06-21
1707,2000-03-11,Black & Tan,Shep,M,Matched,Genhis,2005-06-21
1708,2000-03-11,Black & White,Husky Shep X,M/N,Lost,Mickey,2005-06-21
1709,2000-03-11,Black & White,Border Collie,M/N,Lost,Max,2005-06-21
1710,2000-03-09,Brown & White,Siberian Husky,M,Lost,Moka,2005-06-21
1711,2000-03-12,Black,Lab X Whippet,F,Lost,Beauty,2005-06-21
1712,2000-03-13,White & Tan,American Cocker Spaniel,M/N,Matched,Quincy,2005-06-21
1713,2000-03-14,Tri Color,Shep X,M/N,Lost,,2005-06-21
1714,2000-03-15,Black,Lab X,M/N,Matched,Syd,2005-06-21
1715,2000-03-15,Tan with White boots,Shep X,M,Lost,Curley,2005-06-21
1716,2000-03-15,Blonde,Cocker Spaniel,M/N,Lost,Joey,2005-06-21
1717,2000-03-15,Black,Bichon Frise X,M/N,Lost,Black Jack,2005-06-21
1718,2000-03-17,Rust,Chow,M,Matched,Buddy/Lucky?,2005-06-21
1719,2000-03-18,Black,Lab X,F/S,Lost,Lucy,2005-06-21
1720,2000-03-18,Black & Tan,Rotty,M,Lost,Taz,2005-06-21
1721,2000-03-18,Black & Tan,Min Pin,F,Matched,,2005-06-21
1722,2000-03-19,Black & Tan,Shep X,M,Found,,2005-06-21
1723,2000-03-20,Black & Beige,Rotty X Husky,M,Lost,Taz,2005-06-21
1724,2000-03-20,Black & Cream,Wolfe X Shep,F,Lost,Shylo,2005-06-21
1725,2000-03-20,Black,Min Dachsund,F/S,Matched,Lily,2005-06-21
1726,2000-03-20,Black & Tan,Rottweiller,F,Found,?,2005-06-21
1727,2000-03-20,Black & Brown,Yorkie Terrier,F,Lost,Koko,2005-06-21
1728,2000-03-20,Red,Chow X Dingo,F,Lost,Casey,2005-06-21
1729,2000-03-21,Golden,American Bull Terrier,F/S,Matched,Lola,2005-06-21
1730,2000-03-15,Black,Lab,M,Found,Rocky,2005-06-21
1731,2000-03-22,Brown & Black,Airedale Terrier,M/N,Lost,Duffy,2005-06-21
1732,2000-03-23,Golden,Retriever,F,Found,,2005-06-21
1733,2000-03-23,White & Brown,Jack Russell Terr,F,Lost,Keisha,2005-06-21
1734,2000-03-23,Black & Tan,Rotty,F,Lost,Chubbs,2005-06-21
1735,2000-03-23,White & Brown,JR Terrier,F,Lost,Keisha,2005-06-21
1736,2000-03-24,White Brown patch on back,Cockapoo,M,Lost,Duke,2005-06-21
1737,2000-03-25,Orange,Chow X,M/N,Matched,Stanley,2005-06-21
1738,2000-03-19,Brown & White,Sheltie,M/N,Lost,Falcon,2005-06-21
1739,2000-03-25,Grey,Schnauzer,F,Lost,Carla,2005-06-21
1740,2000-03-25,White,Amer. Bull dog,M,Lost,Bronx,2005-06-21
1741,2000-03-25,Black & Tan,Rottweiler,M/N,Matched,Rocky,2005-06-21
1742,2000-03-25,White,English Staff Terr,M,Lost,Elvis,2005-06-21
1743,2000-03-25,Blondish Red,Lab X Shep,F/S,Lost,Bella,2005-06-21
1744,2000-03-26,Beige & Grey,Yorkie,M,Matched,Benji,2005-06-21
1745,2000-03-26,Whiite & Brindle,Amer Bull Dog,M,Matched,Sabre,2005-06-21
1746,2000-03-25,Black & White,Pitbull,M,Lost,Kilo,2005-06-21
1747,2000-03-26,Black & Tan,Rotty,M,Matched,Bear,2005-06-21
1748,2000-03-26,Black,Shep,M,Lost,Ghengis,2005-06-21
1749,2000-03-26,Golden Brown,Pitbull,F,Found,,2005-06-21
1750,2000-03-27,Black & Tan,Rottweiller,M,Lost,Shaq,2005-06-21
1751,2000-03-25,Black & Tan,Rotty X,F,Lost,Roxy,2005-06-21
1752,2000-03-23,Brindle,Boxer,M,Lost,Caches,2005-06-21
1753,2000-03-29,Black,Lab X,M/N,Matched,Kiko,2005-06-21
1754,2000-03-29,Tan Little Black,Sheperd,M,Lost,Duke,2005-06-21
1755,2000-03-30,Black,St Poodle,F,Lost,Dyna,2005-06-21
1756,2000-03-28,Tri color,Beagle,M,Lost,Buddy,2005-06-21
1757,2000-03-30,Black & White,Border Collie,M/N,Matched,,2005-06-21
1758,2000-03-30,White,Maltese,F,Lost,Puppy,2005-06-21
1759,2000-03-31,Black & Grey,Terrier X,F,Matched,Grubby,2005-06-21
1760,2000-03-31,Black & Tan,Malamute X,M/N,Found,Bobby,2005-06-21
1761,2000-04-01,Tan,Pitbull,M,Lost,Buddy,2005-06-21
1762,2000-04-01,Black & White,Border Collie,F/S,Lost,Ruby,2005-06-21
1763,2000-04-01,Black,Retriever,M,Matched,Sebastian,2005-06-21
1764,2000-04-01,Grey & White,Husky,M,Lost,Bear,2005-06-21
1765,2000-04-01,Black,Pom X Poodle,F,Matched,,2005-06-21
1766,2000-04-02,Chocolate,Lab X,M,Lost,Benson,2005-06-21
1767,2000-04-02,Black & Tan,Doby X,M/N,Lost,Bill,2005-06-21
1768,2000-04-02,Black & White,Husky,M,Lost,,2005-06-21
1769,2000-04-03,Blonde,Lhasa Apso,M,Matched,Barkly,2005-06-21
1770,2000-04-03,White,Malt ????,M,Matched,,2005-06-21
1771,2000-04-04,Black,Lab X Rott,M/N,Matched,Growly,2005-06-21
1772,2000-04-04,White,Maltese Poodle X,F,Lost,Bela,2005-06-21
1773,2000-04-02,Black & White,Lab,F,Matched,Kya,2005-06-21
1774,2000-03-31,Black & Grey,Keeshond,F/S,Matched,Shannon,2005-06-21
1775,2000-04-06,Black,Pitbull,M,Lost,Kilo,2005-06-21
1776,2000-04-06,Tan,Amer Pit X Lab,F,Lost,Jessee,2005-06-21
1777,2000-04-06,White,Spitz X,F,Found,,2005-06-21
1778,2000-04-06,Black & White,Dalmation,F/S,Lost,Penny,2005-06-21
1779,2000-04-03,Rust,Boxer,M,Lost,Simon,2005-06-21
1780,2000-04-06,Red & Brown,Chow,F,Lost,Bocci,2005-06-21
1781,2000-04-06,Black,Chow,F,Lost,ChinChin,2005-06-21
1782,2000-04-06,Black,Chow,F,Lost,Chip,2005-06-21
1783,2000-04-07,Black & Tan,Rott,F,Found,,2005-06-21
1784,2000-04-07,Brindle,Pitbull,M,Matched,Rocky,2005-06-21
1785,2000-04-08,Black,Lab,M/N,Matched,Sammy,2005-06-21
1786,2000-04-07,Black,Lab,M,Matched,,2005-06-21
1787,2000-04-05,Tan,Cocker Spaniel,M,Lost,Charlie,2005-06-21
1788,2000-04-08,Cream & Purple,Pom,M,Matched,Miko,2005-06-21
1789,2000-04-07,Black & White,Border Collie X,M/N,Matched,Shadow,2005-06-21
1790,2000-04-08,Choclate,Lab,M,Found,,2005-06-21
1791,2000-04-09,Black,Lab pup,M,Found,,2005-06-21
1792,2000-04-09,Black & White,Sheltie,F,Found,,2005-06-21
1793,2000-04-10,Golden,Lab,M,Lost,Buddy,2005-06-21
1794,2000-04-10,Tan,Lhasa Apso,M/N,Matched,Rusty,2005-06-21
1795,2000-04-11,Black & Brown,Shep X,M/N,Lost,Logan,2005-06-21
1796,2000-04-11,Beige & Brown & Black,Sibian Husky,M,Found,,2005-06-21
1797,2000-04-12,Wheat,Cairn Terrier,F,Lost,pippy,2005-06-21
1798,2000-04-13,Black,Poodle,F/S,Lost,Penny,2005-06-21
1799,2000-04-13,Grey,Sky Terrier,F/S,Matched,,2005-06-21
1800,2000-04-13,Golden White,Lab X,M/N,Matched,Sam,2005-06-21
1801,2000-04-13,White,Samoyed,M/N,Lost,Snow & Shandy,2005-06-21
1802,2000-04-13,Black & Tan,Rott,M,Matched,,2005-06-21
1803,2000-04-13,Black & Tan,Rott,M,Matched,Dick,2005-06-21
1804,2000-04-13,Black,Spaniel,M,Found,,2005-06-21
1805,2000-04-14,Black & White & Tan,Burmese Mtn Dog,M/N,Lost,Buster,2005-06-21
1806,2000-04-14,Black & Tan,Shep X,M,Matched,Baby Boy,2005-06-21
1807,2000-04-14,Tri-Color,Border Collie,F/S,Matched,Kelsey,2005-06-21
1808,2000-04-14,Black,Poodle X,F,Lost,Echo,2005-06-21
1809,2000-04-15,White,British Bulldog,M,Lost,Buddy,2005-06-21
1810,2000-04-15,Brindle,British Bulldog,M,Matched,Caesar,2005-06-21
1811,2000-04-15,White,British Bulldog,F,Matched,Cleo,2005-06-21
1812,2000-04-15,Black,Lab X Shep,,Lost,Bailey,2005-06-21
1813,2000-04-15,Brown & Black,Shep,M,Lost,Jake,2005-06-21
1814,2000-04-16,Black & White & Tan,Collie X,F/S,Lost,Korona,2005-06-21
1815,2000-04-16,Black & Tan,Rott X Shep,M,Found,,2005-06-21
1816,2000-04-15,Black & Brown,Lab X Rott,M/N,Lost,Blackie,2005-06-21
1817,2000-04-16,Black & White,Lhasa Apso X Pom,M/N,Lost,Oreo,2005-06-21
1818,2000-04-16,Golden,Lab X Boxer,M/N,Lost,Rupert,2005-06-21
1819,2000-04-16,Red w/wht patch on chest,Doberman,M,Matched,,2005-06-21
1820,2000-04-17,Golden Buff,Cocker Spaniel,F,Lost,Tawny,2005-06-21
1821,2000-04-18,Black & Brown,Min. Daschund,F/S,Lost,Minnie,2005-06-21
1822,2000-04-18,Black & White,Basset X,M/N,Lost,Freeway,2005-06-21
1823,2000-04-19,Black & White,Boston Terrier,M,Matched,,2005-06-21
1824,2000-04-19,White,Shepherd X,F/S,Matched,Chia,2005-06-21
1825,2000-04-19,Black & White,Shepherd X,F/S,Matched,Luna,2005-06-21
1826,2000-04-19,Black,Collie,F,Lost,Chelsea,2005-06-21
1827,2000-04-18,Brown,Pitbull,M,Lost,Zeus,2005-06-21
1828,2000-04-12,Black & Tan,Rotty,F/S,Lost,Lolla,2005-06-21
1829,2000-04-20,White & Brindle,Pitbull,F,Lost,Princess,2005-06-21
1830,2000-04-19,Black,Terr X,F,Lost,Prissy,2005-06-21
1831,2000-04-21,Blue Merle,Heeler X,M/N,Matched,Boonie,2005-06-21
1832,2000-04-21,Black & White,Pekingese X,M,Found,,2005-06-21
1833,2000-04-22,Yellow,Lab,F,Matched,,2005-06-21
1834,2000-04-22,White & Brown,Lhasa Apso,M,Found,Blue NC,2005-06-21
1835,2000-04-22,Golden,Retriever,M/N,Matched,,2005-06-21
1836,2000-04-23,Grey,Terrier X,F,Lost,Osa,2005-06-21
1837,2000-04-23,Blonde,Sharpei,M,Matched,Ming ming and Mahtong,2005-06-21
1838,2000-04-23,Dark Red,Retriever,M,Lost,Toby,2005-06-21
1839,2000-04-25,Black,Shep X Rotty X Lab,M/N,Matched,Lucky,2005-06-21
1840,2000-04-25,Black & Tan,Shep,F,Found,,2005-06-21
1841,2000-04-26,Black & Tan,Shep,M/N,Matched,Kaiser,2005-06-21
1842,2000-04-22,Black & Gold,Pom X,F,Lost,BeBe,2005-06-21
1843,2000-04-23,Cream & Grey on Back,Maltese,F,Found,,2005-06-21
1844,2000-04-26,Black & Tan,Rotty X Shep,M,Found,,2005-06-21
1845,2000-04-27,White,Maltese,F,Lost,Gucci,2005-06-21
1846,2000-04-27,Black,Lab,M,Matched,,2005-06-21
1847,2000-04-28,White & Black,Tibetan Terrier,M/N,Matched,Quest,2005-06-21
1848,2000-04-28,Black & Tan,Shepherd X,M/N,Matched,Max,2005-06-21
1849,2000-04-28,Black,Lab,M,Matched,,2005-06-21
1850,2000-04-29,Gold,Shiba Inu,M,Matched,,2005-06-21
1851,2000-04-29,Black & White,Border Collie,F,Matched,Negra,2005-06-21
1852,2000-04-30,Brown,Shep X,M,Lost,Duke,2005-06-21
1853,2000-04-30,White & Black,Husky,M,Lost,,2005-06-21
1854,2000-04-19,Black & Brown,Rotty X,F/S,Lost,Lola,2005-06-21
1855,2000-04-22,Fawn,Boxer,M/N,Lost,Bob,2005-06-21
1856,2000-05-02,Black with White on Chest,Border Collie X Greyhound,F/S,Lost,Kayla,2005-06-21
1857,2000-05-02,Black & White & Grey,Wolf X Mala,M,Lost,Nanook,2005-06-21
1858,2000-05-02,Black & Grey,Belgian Shep,,Lost,,2005-06-21
1859,2000-05-03,Black & Tan,Shepherd,M,Found,,2005-06-21
1860,2000-05-03,Cream,Maltipoo,F,Found,,2005-06-21
1861,2000-05-03,Red,Pitbull,M,Lost,Red,2005-06-21
1862,2000-05-04,White with Black Saddle,Wirehaired Fox Terrier,M,Lost,Harry,2005-06-21
1863,2000-05-04,White & Brown,Pitbull X,M/N,Lost,Taz,2005-06-21
1864,2000-05-05,White & Brown,Terrier X,M/N,Lost,Ninja,2005-06-21
1865,2000-05-06,Black with White Belly,Shep X,M,Found,Vince,2005-06-21
1866,2000-05-07,Black & White,mixed ( they don't know),M/N,Lost,Bi,2005-06-21
1867,2000-05-08,Chocolate Brown,Lab Pit X,F,Found,,2005-06-21
1868,2000-05-08,Tan & Cream,Terrier X,M,Lost,Barney,2005-06-21
1869,2000-05-08,Blue Merle,Austrialian Shepherd,M/N,Lost,Zarlee,2005-06-21
1870,2000-05-09,Sable & White,Collie X,M,Matched,Charlie,2005-06-21
1871,2000-05-09,Black & White,Border Collie,F/S,Lost,Muffin,2005-06-21
1872,2000-05-09,Black & Tan,Rottweiler X Pit,M,Lost,Blunt,2005-06-21
1873,2000-05-09,Mottled Grey,Blue Heeler,M/N,Lost,Six,2005-06-21
1874,2000-05-10,Sable,Collie,F,Matched,loni,2005-06-21
1875,2000-05-10,Tri,Rough Collie,F,Matched,,2005-06-21
1876,2000-05-10,Beige & Dark Brown,Pug,M,Matched,Louis,2005-06-21
1877,2000-05-10,Gold,Golden Retriever,M/N,Lost,,2005-06-21
1878,2000-05-11,Black & Brown,Rotty,M/N,Lost,Rocko,2005-06-21
1879,2000-05-11,Black & White,Dalmation,,Lost,?,2005-06-21
1880,2000-05-11,Black,Bouvier,M,Matched,Cushie,2005-06-21
1881,2000-05-12,White,Bichon Frise,M/N,Found,,2005-06-21
1882,2000-05-13,Yellow,Lab,M,Lost,Buck,2005-06-21
1883,2000-05-13,Salt & Pepper,OE Sheepdog,M,Matched,Mickey,2005-06-21
1884,2000-05-13,Black,Terrier X  (pup),M,Found,,2005-06-21
1885,2000-05-11,White,Small Lap Dog X,F,Found,,2005-06-21
1886,2000-05-13,Rust & Beige,Very Tiny Dog,,Found,,2005-06-21
1887,2000-05-11,Black & Tan,Rott X Shep,M/N,Lost,Kezan,2005-06-21
1888,2000-05-13,Choco,Lab,M,Found,,2005-06-21
1889,2000-05-14,Black,Belgian Sheepdog,M/N,Matched,Riley,2005-06-21
1890,2000-05-13,Red,Mini Dach,M/N,Found,Oscar,2005-06-21
1891,2000-05-14,Black & Tan,Min Pin,F,Lost,Pinner or Tigger,2005-06-21
1892,2000-05-15,Black & White,Lab X Collie,F/S,Lost,Echo,2005-06-21
1893,2000-05-15,Black w White on Chest,Chow X (12 weeks old),F,Lost,Winnie,2005-06-21
1894,2000-05-15,Black & White & Tan,Wire Fox Terrier,M/N,Lost,Tigger,2005-06-21
1895,2000-05-15,White,Poodle,F,Found,???,2005-06-21
1896,2000-05-16,Black & Tan,Shepherd,M,Matched,Finnegan,2005-06-21
1897,2000-05-16,White,Shepherd,M,Lost,Bullet,2005-06-21
1898,2000-05-16,Reddish Brown,Pomeranian,M,Found,,2005-06-21
1899,2000-05-16,Black,Lab,M,Lost,Jackson,2005-06-21
1900,2000-05-16,Brown & White,Cocker Spaniel,M,Matched,Nick,2005-06-21
1901,2000-05-16,White,Maltese X,F,Lost,Lucky,2005-06-21
1902,2000-05-16,Black,Lab X Border Collie,F/S,Found,Rosie,2005-06-21
1903,2000-05-16,Black,Shar-Pei,M,Lost,Coby,2005-06-21
1904,2000-05-16,White & Black & Tan,Pyrenese,M/N,Lost,Cysco,2005-06-21
1905,2000-05-17,Black & Brown,Shep X Rotty,F/S,Lost,Alex,2005-06-21
1906,2000-05-17,Black & Brown,Rotty X Shep,M/N,Lost,Thor,2005-06-21
1907,2000-05-18,Tan & Black Chin,Shep X Retriever,M/N,Lost,Micky,2005-06-21
1908,2000-05-18,White & Yellow,Shiba Inu ?,M,Lost,Lucky,2005-06-21
1909,2000-05-19,Beige,Bichon Frise,M/N,Matched,Ally,2005-06-21
1910,2000-05-19,Black,Lhasa Apso,M,Lost,Ruffles,2005-06-21
1911,2000-05-19,Brown,Rotty,M,Lost,Roody,2005-06-21
1912,2000-05-20,White & Black,JR Terr X Fox Terr,M,Matched,,2005-06-21
1913,2000-05-20,Grey & White,Maltipoo,M,Lost,Raichu,2005-06-21
1914,2000-05-20,Chocolate,Lab,M/N,Lost,Rolo,2005-06-21
1915,2000-05-18,Black & Tan with White Chest,Shep X,M/N,Lost,Max,2005-06-21
1916,2000-05-17,Black & Tan,Rotti,F,Lost,Lady,2005-06-21
1917,2000-05-21,White & Orange,Lab X Wolf,M,Lost,Tango,2005-06-21
1918,2000-05-21,Black & White,Boston Terrier,M,Lost,Beetle,2005-06-21
1919,2000-05-21,Grey & Brown,Staffordshire,M,Lost,Rocky,2005-06-21
1920,2000-05-23,Black & Brown,Chow X,M,Lost,Blackie,2005-06-21
1921,2000-05-23,Red,N.S.D. T.,M/N,Found,Digby,2005-06-21
1922,2000-05-23,Black & Tan,Doberman,M,Lost,Thunder,2005-06-21
1923,2000-05-20,Brown,Shih X Lhasa,M,Lost,Bailey,2005-06-21
1924,2000-05-24,White,Terrier X Samoyed,F/S,Lost,Rama,2005-06-21
1925,2000-05-24,Golden Brown,Pit X,M,Matched,Tiger,2005-06-21
1926,2000-05-24,White & Black,Husky X,M,Found,,2005-06-21
1927,2000-05-24,White,Cockapoo,M/N,Lost,Peppy,2005-06-21
1928,2000-05-25,Chocolate,Lab,F,Matched,Sophie,2005-06-21
1929,2000-05-25,White,Maltese,F/S,Matched,Estee,2005-06-21
1930,2000-05-25,Black & Tan,Shep X,M,Matched,,2005-06-21
1931,2000-05-26,Black & White with Black Spots,Pitbull X,F,Matched,,2005-06-21
1932,2000-05-23,Golden,Lab,M/N,Lost,Golden,2005-06-21
1933,2000-05-23,Reddish Brown & Black,Chow X Rotty,M,Lost,Blackie,2005-06-21
1934,2000-05-26,Black & Tan,Rotty  pup,M,Matched,,2005-06-21
1935,2000-05-26,Lite Red,Small Fox Terr X,,Lost,,2005-06-21
1936,2000-05-27,Black & Grey,Husky X Mala,M/N,Lost,Just adopted,2005-06-21
1937,2000-05-27,Black & Grey,Husky X,F,Found,,2005-06-21
1938,2000-05-27,Black & Brown,Rotty X,M,Found,,2005-06-21
1939,2000-05-27,Tannish,Lhasa Apso,F,Lost,,2005-06-21
1940,2000-05-27,Black & White,JR  Terrier,F/S,Lost,Katie,2005-06-21
1941,2000-05-27,,Retriver X Shep,M,Lost,,2005-06-21
1942,2000-05-28,Black,Sharpei,M,Matched,Kobe,2005-06-21
1943,2000-05-28,Black & Tan,Shep X,M/N,Lost,Max,2005-06-21
1944,2000-05-28,Black,Shep X Rotty,M,Matched,,2005-06-21
1945,2000-05-28,Tan & White,Pekingese,F/S,Lost,Keko,2005-06-21
1946,2000-05-29,Black & White,Portuguese Waterdog,F,Lost,Cricket,2005-06-21
1947,2000-05-29,Black & Tan,German Shepherd,M,Lost,Saber,2005-06-21
1948,2000-05-29,Red,2 Dachunds,M/N,Lost,Candell & Georgio,2005-06-21
1949,2000-05-30,Black,Pitbull X Lab,F,Lost,Saya,2005-06-21
1950,2000-05-30,Brown,Pitbull,M,Lost,,2005-06-21
1951,2000-05-25,Tan & White,Boxer,F,Lost,Scarlet,2005-06-21
1952,2000-05-31,White,Husky X Mala,M/N,Found,Dustin,2005-06-21
1953,2000-06-01,Black,Small Dog,,Matched,,2005-06-21
1954,2000-06-01,Black & Tan,German Shep,F,Lost,Budha,2005-06-21
1955,2000-06-01,Black,Lab X,F/S,Lost,Gabriella,2005-06-21
1956,2000-05-28,Gold & White,Terrier X,M/N,Lost,Nanook,2005-06-21
1957,2000-06-01,Tan,Australian Shep,M,Lost,,2005-06-21
1958,2000-06-01,Tri,Bassett,M/N,Lost,Oscar,2005-06-21
1959,2000-06-01,White,Samoyed,M/N,Matched,Sunny,2005-06-21
