,Date,Color,Breed,Purebred,CKC Class,dog_breed_type,Sex,State,pet_name,DateCreated,is_dog,sex_simple,date_created
187,2014-05-31,Brown,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,Lost,Milo,2014-05-31,True,m,2014-05-31 00:00:00
188,2014-05-31,Black,Germ. Shepherd,German Shepherd Dog,Herding Dog,herding,M,Lost,Max,2014-05-31,True,m,2014-05-31 00:00:00
189,2014-05-31,Other,Vizsla,Vizsla,Sporting Dog,sporting,M,Lost,Wesley,2014-05-31,True,m,2014-05-31 00:00:00
190,2014-05-31,Brown,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,M,Lost,Natsuo,2014-05-31,True,m,2014-05-31 00:00:00
191,2014-06-01,Black,Cat,Cat,,,M,Lost,Little Man,2014-06-01,False,m,2014-06-01 00:00:00
192,2014-06-03,White,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,,2014-06-02,True,x,2014-06-02 00:00:00
193,2014-06-02,Brown,Tabby,Tabby Cat,,,M,Lost,Max,2014-06-02,False,m,2014-06-02 00:00:00
194,2014-06-04,Other,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Jones,2014-06-04,True,m,2014-06-04 00:00:00
195,2014-06-05,Black,Terrier,Terrier,Terrier,terrier,M,Lost,Elvis,2014-06-05,True,m,2014-06-05 00:00:00
196,2014-06-06,Black,Rottweiler,Rottweiler,Working Dog,working,F,Lost,Legend,2014-06-06,True,f,2014-06-06 00:00:00
197,2014-06-06,Other,Naine Coon,Maine Coon Cat,,,X,Lost,Unknown,2014-06-06,False,x,2014-06-06 00:00:00
198,2014-06-06,Other,Lovebird,Lovebird,,,F,Lost,,2014-06-06,False,f,2014-06-06 00:00:00
199,2014-06-07,Grey,Tabby,Tabby Cat,,,M,Lost,Kasey,2014-06-07,False,m,2014-06-07 00:00:00
200,2014-06-07,Black,DSH Cat,DSH Cat,,,M,Lost,Charlie,2014-06-07,False,m,2014-06-07 00:00:00
201,2014-06-07,White,DSH,DSH Cat,,,M,Lost,Charlie,2014-06-07,False,m,2014-06-07 00:00:00
202,2014-06-08,Other,Lovebird,Lovebird,,,X,Lost,Jerk,2014-06-08,False,x,2014-06-08 00:00:00
203,2014-06-08,Brown,Shepherd,Shepherd,Herding Dog,herding,M,Lost,Benji,2014-06-08,True,m,2014-06-08 00:00:00
204,2014-06-09,Black,Tuxedo,Tuxedo,,,F,Lost,,2014-06-09,False,f,2014-06-09 00:00:00
205,2014-06-09,Black,Amer. Staffordshire,American Staffordshire,Terrier,terrier,,Lost,Rossi,2014-06-09,True,x,2014-06-09 00:00:00
206,2014-06-10,Other,Ginger Tabby,Tabby Cat,,,,Lost,Toto,2014-06-10,False,x,2014-06-10 00:00:00
207,2014-06-10,Black,Husky X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Eclipse,2014-06-11,True,f,2014-06-11 00:00:00
208,2014-06-11,Other,Tuxedo Black and White,Tuxedo Black and White,,,F/S,Lost,,2014-06-11,False,f,2014-06-11 00:00:00
209,2014-06-11,Other,Bengal part Tabby,Bengal part Tabby,,,F,Lost,Nala,2014-06-11,False,f,2014-06-11 00:00:00
210,2014-06-12,Brown,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,Lost,Toby,2014-06-12,True,m,2014-06-12 00:00:00
211,2014-06-12,Grey,,,,,M,Lost,Gabriel,2014-06-12,False,m,2014-06-12 00:00:00
212,2014-06-14,Black,Chihuahua,Chihuahua,Toy Dog,toy,M,Lost,Jaxon,2014-06-14,True,m,2014-06-14 00:00:00
213,2014-06-15,Black,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Carter,2014-06-15,True,m,2014-06-15 00:00:00
214,2014-06-15,Grey,DLH,DLH Cat,,,F/S,Lost,Lacey,2014-06-15,False,f,2014-06-15 00:00:00
215,2014-06-16,Brown,Labrador,Labrador Retriever,Sporting Dog,sporting,M,Lost,Charlie,2014-06-16,True,m,2014-06-16 00:00:00
216,2014-06-16,White,Staffordshire Bull Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,Lost,Harriet.,2014-06-16,True,f,2014-06-16 00:00:00
217,2014-06-17,Black,,,,,F,Lost,Motor,2014-06-17,False,f,2014-06-17 00:00:00
218,2014-06-18,White,Red Heeler,Red Heeler,Herding Dog,herding,M/N,Lost,Lyrus,2014-06-18,True,m,2014-06-18 00:00:00
219,2014-06-21,Brown,Labrador,Labrador Retriever,Sporting Dog,sporting,M,Lost,Beamer,2014-06-21,True,m,2014-06-21 00:00:00
220,2014-06-21,White,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Kai,2014-06-21,True,f,2014-06-21 00:00:00
221,2014-06-22,Other,Pitbull,Pitbull,Terrier,terrier,M,Lost,Geno,2014-06-22,True,m,2014-06-22 00:00:00
222,2014-06-23,Grey,DSH,DSH Cat,,,M,Lost,William,2014-06-23,False,m,2014-06-23 00:00:00
223,2014-06-24,Grey,American Curl,American Curl,,,M,Lost,Jackson,2014-06-24,False,m,2014-06-24 00:00:00
224,2014-06-25,Grey,,,,,F,Lost,Lala,2014-06-25,False,f,2014-06-25 00:00:00
225,2014-06-25,Other,Shiba Inu,Shiba Inu,Non-Sporting Dog,nonsporting,M,Lost,Sky,2014-06-25,True,m,2014-06-25 00:00:00
226,2014-06-26,Other,Alexandrian,Alexandrian,,,X,Lost,Sylvia,2014-06-26,False,x,2014-06-26 00:00:00
227,2014-06-25,Black,,,,,F/S,Lost,Sparkle,2014-06-26,False,f,2014-06-26 00:00:00
228,2014-06-26,Brown,,,,,F/S,Lost,Poppy,2014-06-27,False,f,2014-06-27 00:00:00
229,2014-06-27,Other,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Luc,2014-06-27,True,m,2014-06-27 00:00:00
230,2014-06-27,White,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,F,Lost,Oglie,2014-06-27,True,f,2014-06-27 00:00:00
231,2014-06-25,Black,,,,,F/S,Lost,Abby (Abigail),2014-06-28,False,f,2014-06-28 00:00:00
232,2014-06-29,White,Labradoodle,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,Bilu,2014-06-29,True,x,2014-06-29 00:00:00
233,2014-06-30,Grey,Grey tabby,Grey tabby,,,M,Lost,Sax,2014-06-30,False,m,2014-06-30 00:00:00
234,2014-06-30,Other,Pitbull,Pitbull,Terrier,terrier,M,Lost,Louie,2014-06-30,True,m,2014-06-30 00:00:00
235,2014-07-01,Grey,Cat,Cat,,,M,Lost,Mumu,2014-07-01,False,m,2014-07-01 00:00:00
236,2014-06-28,Grey,DSH Manx,Manx Cat,,,F,Lost,Mimi,2014-07-01,False,f,2014-07-01 00:00:00
237,2014-07-02,Other,DSH,DSH Cat,,,F/S,Lost,Catty,2014-07-02,False,f,2014-07-02 00:00:00
238,2014-07-03,Grey,Blue Heeler,Blue Heeler,Herding Dog,herding,M,Lost,Taz,2014-07-03,True,m,2014-07-03 00:00:00
239,2014-07-02,White,Chihuahua,Chihuahua,Toy Dog,toy,M,Lost,Rocky,2014-07-03,True,m,2014-07-03 00:00:00
240,2014-07-03,Other,Chow,Chow,Non-Sporting Dog,nonsporting,F/S,Lost,Little Red,2014-07-03,True,f,2014-07-03 00:00:00
241,2014-07-03,White,Pitbull,Pitbull,Terrier,terrier,F,Lost,Keisha,2014-07-03,True,f,2014-07-03 00:00:00
242,2014-07-05,Brown,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,Lost,Benito,2014-07-05,True,m,2014-07-05 00:00:00
243,2014-07-05,Grey,Tabby,Tabby Cat,,,F,Lost,Mitt,2014-07-05,False,f,2014-07-05 00:00:00
244,2014-07-06,Grey,Tabby/Ragdoll,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Whiskey,2014-07-06,True,f,2014-07-06 00:00:00
245,2014-06-28,Black,,,,,M/N,Lost,,2014-07-06,False,m,2014-07-06 00:00:00
246,2014-07-06,Black,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,M,Lost,Louie,2014-07-06,True,m,2014-07-06 00:00:00
247,2014-07-07,Black,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,Mino,2014-07-07,True,x,2014-07-07 00:00:00
248,2014-07-07,Other,DSH Tabby,Tabby Cat,,,M,Lost,Horasce,2014-07-07,False,m,2014-07-07 00:00:00
249,2014-07-08,White,DSH,DSH Cat,,,M/N,Lost,Max,2014-07-08,False,m,2014-07-08 00:00:00
250,2014-07-09,White,"Tabby, white, orange, black",Tabby Cat,,,M,Lost,Baby,2014-07-09,False,m,2014-07-09 00:00:00
251,2014-07-09,Other,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,X,Lost,,2014-07-09,True,x,2014-07-09 00:00:00
252,2014-07-10,Other,Tabby,Tabby Cat,,,M,Lost,,2014-07-10,False,m,2014-07-10 00:00:00
253,2014-07-10,Other,DSH,DSH Cat,,,M,Lost,Alf,2014-07-10,False,m,2014-07-10 00:00:00
254,2014-07-10,Black,DSH,DSH Cat,,,F,Lost,Two Cheeks,2014-07-10,False,f,2014-07-10 00:00:00
255,2014-07-10,Brown,Brown grey tabby,Brown grey tabby,,,M/N,Lost,William,2014-07-10,False,m,2014-07-10 00:00:00
256,2014-07-11,White,Mutt,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Dandan,2014-07-11,True,f,2014-07-11 00:00:00
257,2014-07-10,Grey,Siamese,Siamese Cat,,,F/S,Lost,Pixie,2014-07-11,False,f,2014-07-11 00:00:00
258,2014-07-12,Black,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,Lost,Jasper,2014-07-12,True,m,2014-07-12 00:00:00
259,2014-07-12,White,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,Lost,Jasper,2014-07-12,True,m,2014-07-12 00:00:00
260,2014-07-12,Other,Black w torn left ear,Black w torn left ear,,,M,Lost,Nelly,2014-07-13,False,m,2014-07-13 00:00:00
261,2014-07-13,Black,Miniature Schnauzer,Miniature Schnauzer,Terrier,terrier,M,Lost,Nitro,2014-07-13,True,m,2014-07-13 00:00:00
262,2014-07-14,White,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Charlie,2014-07-14,True,m,2014-07-14 00:00:00
263,2014-07-14,Brown,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F/S,Lost,Nala,2014-07-14,True,f,2014-07-14 00:00:00
264,2014-07-15,Other,Cat,Cat,,,M,Lost,Rocky,2014-07-15,False,m,2014-07-15 00:00:00
265,2014-07-15,Other,Pug,Pug,Toy Dog,toy,F/S,Lost,Marley,2014-07-15,True,f,2014-07-15 00:00:00
266,2014-07-15,White,Tabby,Tabby Cat,,,M,Lost,Unknown,2014-07-15,False,m,2014-07-15 00:00:00
267,2014-07-15,Black,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,Lost,Rusesel,2014-07-15,True,m,2014-07-15 00:00:00
268,2014-07-13,Other,Yorkie X,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,Toby,2014-07-16,True,x,2014-07-16 00:00:00
269,2014-07-16,Other,Black cat,Cat,,,M,Lost,Henry,2014-07-17,False,m,2014-07-17 00:00:00
270,2014-07-18,Brown,Labrador,Labrador Retriever,Sporting Dog,sporting,M/N,Lost,Bruno,2014-07-18,True,m,2014-07-18 00:00:00
271,2014-07-18,Grey,Wheaten Terrier,Wheaton Terrier,Terrier,terrier,F,Lost,Sophie,2014-07-18,True,f,2014-07-18 00:00:00
272,2014-07-18,Black,Black cat,Cat,,,F,Lost,Buddug,2014-07-19,False,f,2014-07-19 00:00:00
273,2014-07-19,White,Border Collie,Border Collie,Herding Dog,herding,M,Lost,Ike,2014-07-19,True,m,2014-07-19 00:00:00
274,2014-07-20,Black,Cat w kinked tail,Cat,,,M,Lost,Fly,2014-07-20,False,m,2014-07-20 00:00:00
275,2014-07-20,White,Pitbull,Pitbull,Terrier,terrier,M,Lost,Forte,2014-07-20,True,m,2014-07-20 00:00:00
276,2014-07-21,Grey,Cat,Cat,,,X,Lost,?,2014-07-21,False,x,2014-07-21 00:00:00
277,2014-07-21,Black,Japanese Chin,Japanese Chin,Toy Dog,toy,M,Lost,Bobbaloui,2014-07-21,True,m,2014-07-21 00:00:00
278,2014-07-21,Black,Cat,Cat,,,,Lost,Casino,2014-07-21,False,x,2014-07-21 00:00:00
279,2014-07-22,Grey,DSH,DSH Cat,,,,Lost,Perry,2014-07-22,False,x,2014-07-22 00:00:00
280,2014-07-22,Black,Labrador,Labrador Retriever,Sporting Dog,sporting,M,Lost,Farley,2014-07-22,True,m,2014-07-22 00:00:00
281,2014-07-23,White,Japanese Chin,Japanese Chin,Toy Dog,toy,M,Lost,Snuffles,2014-07-23,True,m,2014-07-23 00:00:00
282,2014-07-23,Black,DSH,DSH Cat,,,M,Lost,Bruno,2014-07-23,False,m,2014-07-23 00:00:00
283,2014-07-23,Grey,Tabby,Tabby Cat,,,M,Lost,Gidash,2014-07-23,False,m,2014-07-23 00:00:00
284,2014-07-23,Grey,Tabby,Tabby Cat,,,F,Lost,Jesse,2014-07-23,False,f,2014-07-23 00:00:00
285,2014-07-23,White/Grey,Cockatiel,Cockatiel,,,F,Lost,Latisha,2014-07-23,False,f,2014-07-23 00:00:00
286,2014-07-26,Grey,Tabby kitten,Tabby Cat,,,M,Lost,Not provided,2014-07-26,False,m,2014-07-26 00:00:00
287,2014-07-26,White,Pomeranian,Pomeranian,Toy Dog,toy,F,Lost,Princess,2014-07-26,True,f,2014-07-26 00:00:00
288,2014-07-27,Black,"Black cat, white paws",Cat,,,,Lost,Name not given,2014-07-27,False,x,2014-07-27 00:00:00
289,2014-07-26,Black,Blue Heeler,Blue Heeler,Herding Dog,herding,M,Lost,Porter,2014-07-27,True,m,2014-07-27 00:00:00
290,2014-07-27,Brown,Burmese Cat,Burmese Cat,,,F,Lost,Creature,2014-07-27,False,f,2014-07-27 00:00:00
291,2014-07-27,Brown,Cairn Terrier,Cairn Terrier,Terrier,terrier,,Lost,Ginger,2014-07-27,True,x,2014-07-27 00:00:00
292,2014-07-28,Black,Dachshund,Dachshund,Hound,hound,M,Lost,jake.,2014-07-28,True,m,2014-07-28 00:00:00
293,2014-07-28,Black,Rhode Island (Chicken),Chicken,,,X,Lost,Rosco & waffles,2014-07-28,False,x,2014-07-28 00:00:00
294,2014-07-28,White,DSH,DSH Cat,,,F,Lost,Grace,2014-07-28,False,f,2014-07-28 00:00:00
295,2014-07-28,Black,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M,Lost,scrappy,2014-07-28,True,m,2014-07-28 00:00:00
296,2014-07-28,Other,Pomeranian,Pomeranian,Toy Dog,toy,F,Lost,Bubbaloo,2014-07-28,True,f,2014-07-28 00:00:00
297,2014-07-28,Other,Chihuahua,Chihuahua,Toy Dog,toy,F,Lost,Tika,2014-07-28,True,f,2014-07-28 00:00:00
298,2014-07-29,Black,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,M/N,Lost,Scrappy (aka Scrappy Doo),2014-07-29,True,m,2014-07-29 00:00:00
299,2014-07-29,Black,DSH,DSH Cat,,,X,Lost,Unknown,2014-07-29,False,x,2014-07-29 00:00:00
300,2014-07-29,Other,Miniature Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F/S,Lost,Lola,2014-07-29,True,f,2014-07-29 00:00:00
301,2014-07-29,Grey,DSH,DSH Cat,,,,Lost,Bandit,2014-07-29,False,x,2014-07-29 00:00:00
302,2014-07-29,Black,Jack Russell Terrier,Jack Russell Terrier,Terrier,terrier,M,Lost,Unknown,2014-07-29,True,m,2014-07-29 00:00:00
303,2014-07-31,Other,Black w white on neck,Black w white on neck,,,F,Lost,Didn't say,2014-07-31,False,f,2014-07-31 00:00:00
304,2014-07-31,White,Toy Poodle,Toy Poodle,Toy Dog,toy,F/S,Lost,Bobo,2014-07-31,True,f,2014-07-31 00:00:00
305,2014-08-01,Black,DSH,DSH Cat,,,F,Lost,Tonchi,2014-08-01,False,f,2014-08-01 00:00:00
306,2014-08-01,White,Maltese,Maltese,Toy Dog,toy,F,Lost,Lemon,2014-08-01,True,f,2014-08-01 00:00:00
307,2014-08-03,Other,Long-hair tabby,Tabby Cat,,,M,Lost,Whalley,2014-08-02,False,m,2014-08-02 00:00:00
308,2014-08-02,Grey,Long Haired,Long Haired,,,M,Lost,Cocoa,2014-08-02,False,m,2014-08-02 00:00:00
309,2014-08-02,Black,Chihuahua,Chihuahua,Toy Dog,toy,F,Lost,Teela,2014-08-02,True,f,2014-08-02 00:00:00
310,2014-08-03,Black,Carpet Python Snake,Carpet Python Snake,,,M,Lost,Murmur,2014-08-03,False,m,2014-08-03 00:00:00
311,2014-08-03,Grey,Tabby,Tabby Cat,,,M/N,Lost,Tigger,2014-08-03,False,m,2014-08-03 00:00:00
312,2014-08-03,Black,Germ. Shepherd,German Shepherd Dog,Herding Dog,herding,F,Lost,Hailey,2014-08-03,True,f,2014-08-03 00:00:00
313,2014-08-03,White,Budgie,Budgie,,,F,Lost,No name given,2014-08-03,False,f,2014-08-03 00:00:00
314,2014-08-04,Black/White/Brown/Grey,Miniature Jackson,Miniature Jackson,,,M,Lost,Russell,2014-08-04,False,m,2014-08-04 00:00:00
315,2014-08-04,Brown,Himalayan,Himalayan Cat,,,M,Lost,Pepsi,2014-08-04,False,m,2014-08-04 00:00:00
316,2014-08-05,Brown,Himalayan,Himalayan Cat,,,F,Lost,Creature,2014-08-05,False,f,2014-08-05 00:00:00
317,2014-08-05,White,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,Lost,Buddy,2014-08-05,True,m,2014-08-05 00:00:00
318,2014-08-05,Brown,Cocker Spaniel,Cocker Spaniel,Sporting Dog,sporting,F,Lost,Gina,2014-08-05,True,f,2014-08-05 00:00:00
319,2014-08-01,Other,Small 1yr old cat,Cat,,,F,Lost,None given,2014-08-07,False,f,2014-08-07 00:00:00
320,2014-08-03,Brown,Dachshund,Dachshund,Hound,hound,M/N,Lost,Russell,2014-08-07,True,m,2014-08-07 00:00:00
321,2014-08-07,Black,Boston Terrier,Boston Terrier,Non-Sporting Dog,nonsporting,F,Matched,Princess,2014-08-07,True,f,2014-08-07 00:00:00
322,2014-08-08,Black,DSH Cat,DSH Cat,,,F,Lost,Buttons,2014-08-08,False,f,2014-08-08 00:00:00
323,2014-08-08,Brown,Burmese Cat,Burmese Cat,,,F,Lost,Creature,2014-08-08,False,f,2014-08-08 00:00:00
324,2014-08-08,Grey,Two rabbits,Rabbit,,,X,Lost,,2014-08-09,False,x,2014-08-09 00:00:00
325,2014-08-09,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Cypress,2014-08-09,True,f,2014-08-09 00:00:00
326,2014-08-09,Black,Yorkshire Terrier,Yorkshire Terrier,Toy Dog,toy,M,Lost,Pepsi,2014-08-09,True,m,2014-08-09 00:00:00
327,2014-08-08,Grey,Tabby,Tabby Cat,,,M,Lost,Buddy,2014-08-10,False,m,2014-08-10 00:00:00
328,2014-08-10,Brown,Shepherd X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Matched,Hank,2014-08-10,True,m,2014-08-10 00:00:00
329,2014-08-10,Black,Pitbull,Pitbull,Terrier,terrier,M,Matched,Duke,2014-08-10,True,m,2014-08-10 00:00:00
330,2014-08-10,Black,tabby Grey black brown,Tabby Cat,,,M,Lost,Buddy,2014-08-10,False,m,2014-08-10 00:00:00
331,2014-08-11,Grey,Grey cat,Cat,,,M,Lost,,2014-08-11,False,m,2014-08-11 00:00:00
332,2014-08-11,Brown,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,Matched,Milo,2014-08-11,True,m,2014-08-11 00:00:00
333,2014-08-12,Other,Pomeranian,Pomeranian,Toy Dog,toy,F,Lost,Tinkerbell,2014-08-12,True,f,2014-08-12 00:00:00
334,2014-08-12,Black,dusky pionus parrot,dusky pionus parrot,,,F,Lost,Lucky,2014-08-12,False,f,2014-08-12 00:00:00
335,2014-08-12,Grey,tabby short haireds,Tabby Cat,,,M,Matched,kiki,2014-08-12,False,m,2014-08-12 00:00:00
336,2014-08-12,Black,Calico,Calico,,,F/S,Lost,Kodiac,2014-08-12,False,f,2014-08-12 00:00:00
337,2014-08-12,Other,Maltipoo,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Shinovi,2014-08-12,True,f,2014-08-12 00:00:00
338,2014-08-13,White,French Poodle,Poodle,Non-Sporting Dog,nonsporting,F,Lost,Jolie,2014-08-13,True,f,2014-08-13 00:00:00
339,2014-08-13,White,Budgie,Budgie,,,X,Lost,,2014-08-13,False,x,2014-08-13 00:00:00
340,2014-08-13,Brown,Labrador,Labrador Retriever,Sporting Dog,sporting,F,Lost,muna,2014-08-13,True,f,2014-08-13 00:00:00
341,2014-08-14,Brown,Dachshund,Dachshund,Hound,hound,M,Lost,russell,2014-08-14,True,m,2014-08-14 00:00:00
342,2014-08-14,Grey,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,M,Matched,Kobe,2014-08-14,True,m,2014-08-14 00:00:00
343,2014-08-14,Black,Calico,Calico,,,F/S,Lost,Purrberry,2014-08-14,False,f,2014-08-14 00:00:00
344,2014-08-14,Grey,Weimaraner,Weimaraner,Sporting Dog,sporting,M,Matched,Baxter,2014-08-14,True,m,2014-08-14 00:00:00
345,2014-08-14,Grey,Siberian Husky,Husky,Working Dog,working,M,Lost,Askim,2014-08-14,True,m,2014-08-14 00:00:00
346,2014-08-13,White,DSH,DSH Cat,,,F,Lost,Princess,2014-08-14,False,f,2014-08-14 00:00:00
347,2014-08-14,Brown,,,,,M,Lost,Max,2014-08-14,False,m,2014-08-14 00:00:00
348,2014-08-15,Black,Husky,Husky,Working Dog,working,M,Matched,Cyber,2014-08-15,True,m,2014-08-15 00:00:00
349,2014-08-15,White,Samoyed,Samoyed,Working Dog,working,F,Lost,Zoe,2014-08-15,True,f,2014-08-15 00:00:00
350,2014-08-16,White,Persian,Persian,,,F,Lost,Lilly,2014-08-16,False,f,2014-08-16 00:00:00
351,2014-08-16,White,DSH,DSH Cat,,,F/S,Lost,Honeypie,2014-08-16,False,f,2014-08-16 00:00:00
352,2014-08-17,Grey,Poodle X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Matched,Aspen,2014-08-17,True,f,2014-08-17 00:00:00
353,2014-08-16,White,Pomeranian,Pomeranian,Toy Dog,toy,M,Lost,DuDu,2014-08-17,True,m,2014-08-17 00:00:00
354,2014-08-16,Grey,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,M,Matched,lucky,2014-08-18,True,m,2014-08-18 00:00:00
355,2014-08-18,Black,Lab X,Dog Crossbreed,Dog Crossbreed,crossbreed,,Lost,Marlie,2014-08-18,True,x,2014-08-18 00:00:00
356,2014-08-18,Black,Shih Tzu,Shih Tzu,Non-Sporting Dog,nonsporting,F,Lost,Millie,2014-08-18,True,f,2014-08-18 00:00:00
357,2014-08-18,Black,,,,,M,Lost,Precious,2014-08-18,False,m,2014-08-18 00:00:00
358,2014-08-19,Black,Lhasa Apso,Lhasa Apso,Non-Sporting Dog,nonsporting,F,Lost,Soso,2014-08-19,True,f,2014-08-19 00:00:00
359,2014-08-19,Black,.Unknown Breed Mix,Dog Crossbreed,Dog Crossbreed,crossbreed,X,Lost,,2014-08-19,True,x,2014-08-19 00:00:00
360,2014-08-20,Other,Pomeranian,Pomeranian,Toy Dog,toy,F,Lost,Sarah,2014-08-20,True,f,2014-08-20 00:00:00
361,2014-08-21,Grey,Staffordshire Bull Terrier,Staffordshire Bull Terrier,Terrier,terrier,F,Matched,Isis,2014-08-21,True,f,2014-08-21 00:00:00
362,2014-08-22,White,Brussels Griffon,Brussels Griffon,Sporting Dog,sporting,F,Lost,Chanelle,2014-08-22,True,f,2014-08-22 00:00:00
363,2014-08-22,Black,Pit X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,Kilo,2014-08-22,True,f,2014-08-22 00:00:00
364,2014-08-22,Black,Short haired black cat,DSH Cat,,,F,Lost,Little Snugs,2014-08-22,False,f,2014-08-22 00:00:00
365,2014-08-22,Black,Rotty X,Dog Crossbreed,Dog Crossbreed,crossbreed,M,Lost,Max,2014-08-22,True,m,2014-08-22 00:00:00
366,2014-08-23,Other,Golden Retriever,Golden Retriever,Sporting Dog,sporting,M,Lost,Bandit,2014-08-23,True,m,2014-08-23 00:00:00
367,2014-08-23,Other,Budgy,Budgie,,,F,Lost,Tweety,2014-08-23,False,f,2014-08-23 00:00:00
368,2014-08-23,Black,Miniature Pinscher,Miniature Pinscher,Toy Dog,toy,F,Lost,Rolo,2014-08-23,True,f,2014-08-23 00:00:00
369,2014-08-23,Black,DSH,DSH Cat,,,F,Lost,Zuzu,2014-08-23,False,f,2014-08-23 00:00:00
370,2014-08-23,White,Pitbull,Pitbull,Terrier,terrier,M,Lost,Forte,2014-08-23,True,m,2014-08-23 00:00:00
371,2014-08-23,Grey,Schnauzer,Schnauzer,Working Dog,working,F,Matched,Kilo,2014-08-23,True,f,2014-08-23 00:00:00
372,2014-08-23,Grey,Pit X,Dog Crossbreed,Dog Crossbreed,crossbreed,F,Lost,,2014-08-23,True,f,2014-08-23 00:00:00
373,2014-08-25,White,Blue Heeler,Blue Heeler,Herding Dog,herding,F,Lost,Puck,2014-08-25,True,f,2014-08-25 00:00:00
374,2014-08-25,Brown,Papillon,Papillon,Toy Dog,toy,M,Matched,Kilo,2014-08-25,True,m,2014-08-25 00:00:00
375,2014-08-25,Black,French Bulldog,French Bulldog,Non-Sporting Dog,nonsporting,F,Matched,Vivian/ vivi,2014-08-25,True,f,2014-08-25 00:00:00
376,2014-08-25,Grey,DSH,DSH Cat,,,M,Lost,Meggie,2014-08-25,False,m,2014-08-25 00:00:00
377,2014-08-25,Other,Tabby,Tabby Cat,,,M,Lost,Tommy,2014-08-25,False,m,2014-08-25 00:00:00
378,2014-08-25,Black,Short Hair,Short Hair,,,M,Lost,Charlie,2014-08-25,False,m,2014-08-25 00:00:00
379,2014-08-26,Other,Husky,Husky,Working Dog,working,M,Lost,Kyle,2014-08-26,True,m,2014-08-26 00:00:00
380,2014-08-26,Grey,DSH,DSH Cat,,,,Lost,Coco,2014-08-26,False,x,2014-08-26 00:00:00
381,2014-08-26,White,Maltese,Maltese,Toy Dog,toy,F,Lost,,2014-08-26,True,f,2014-08-26 00:00:00
382,2014-08-26,Black,American Short haired,American Short haired,,,M,Lost,Pharoah,2014-08-26,False,m,2014-08-26 00:00:00
383,2014-08-26,Other,Golden Retriever,Golden Retriever,Sporting Dog,sporting,M,Matched,Bandit,2014-08-26,True,m,2014-08-26 00:00:00
384,2014-08-26,Other,Pitbull,Pitbull,Terrier,terrier,F,Lost,,2014-08-26,True,f,2014-08-26 00:00:00
385,2014-08-27,Other,DSH,DSH Cat,,,F,Lost,Kit,2014-08-27,False,f,2014-08-27 00:00:00
386,2014-08-27,Black,Cat,Cat,,,M,Lost,,2014-08-27,False,m,2014-08-27 00:00:00
387,2014-08-28,Black,short haired tortoiseshell,short haired tortoiseshell,,,F,Lost,Harriot,2014-08-28,False,f,2014-08-28 00:00:00
388,2014-08-29,Other,Germ. Shepherd,German Shepherd Dog,Herding Dog,herding,F,Matched,,2014-08-29,True,f,2014-08-29 00:00:00
389,2014-08-30,Other,Parrolet,Parrolet,,,M,Matched,Finch,2014-08-30,False,m,2014-08-30 00:00:00
